app,id,title,comment,rating,reviewer,fee,date,version,data source
Evernote,2250866637,Customer support is lacking,Premium subscriber with many years of happy use.  After extended chat session I never could get the rep to acknowledge what the actual problem is.  I have set this app up on multiple devices syncing successfully via 3rd party compatible app and am quite familiar.  Can not get any straight answers.  Tried to forward email that proves device was added and screenshot of error message saying the account was not authenticated .... the email bounces back saying the ticket number included in previous message from support rep could not be found.  With no phone support... and automation that kicks back conflicting info I am beginning to wonder what is going on.  The message from this... if it works.. great app!  If you have a problem .. ???  Too bad...,2,ZzSass,free,NA,NA,npm app-store-scraper
Evernote,2529059452,Constantly crashes,"Constant crashing, slow to run. Updates don’t fix it. Lousy app, not much better on desktop. Don’t waste time or money on this.",1,JJJJF4,free,NA,NA,npm app-store-scraper
Evernote,2336678573,I can not open my notes after update!,some notes is viewable. but most notes are not opened. it takes long time and finally app crashed.,1,openmann,free,NA,NA,npm app-store-scraper
Evernote,2911929059,Price,"I just started using Evernote so I can’t talk too much about how it works other than I’ve been using Scannable and then automatically loading the scans to Evernote. So far so good. Both could be a little more user friendly but I finally figured it out so I’m good now. I think your website and app comments need to be updated, though. On your app details below, it shows Premium as $42.99, $44.99, $7.99 but on your website it is $69.99 (or $7.99/mo option). I was charged $69.99 (plus tax) yesterday and then saw the app with $42.99, and had an email from Evernote telling me to save 40% til 7/19 (but no discount code listed and not sure how to get it). Since I purchased it yesterday for $69.99 I was trying to contact customer service to see why the discrepancy between app & website but, as others have mentioned, I didn’t have much luck with Customer Service. There is nowhere (that I can find) to leave a general question and when I select billing, it tells me to contact iTunes re: billing issues since I paid through them. I’m not having billing issues-I just want to know about the prices (which is an Evernote question-not iTunes). Also on the website, FAQ clearly states multiple times that Plus is no longer an option (only Basic, Premium, & Business) yet on your page with different products it still lists Plus as an option. As big a name as Evernote is, it’s surprising that there are several inconsistencies and you can’t get through to anyone easier. I will update review re:actual product once I’ve used it longer.",3,clady75,free,NA,NA,npm app-store-scraper
Evernote,2321440807,Great,Great way to keep and work with others.....,5,Lutalobass,free,NA,NA,npm app-store-scraper
Evernote,2348656914,Keep freezing,"Since the latest update it stop working every time I press reminder tap. Are you planning on adding more feature to handwritten note?, it is really basic that evernote offer and I am expecting better as paying customer.",2,Jakedkham,free,NA,NA,npm app-store-scraper
Evernote,2928743686,Latest update is a disaster,The app freezes and nothing can be accessed. I’ve restarted and reinstalled to no avail. Very frustrating,1,Kasia,free,NA,NA,npm app-store-scraper
Evernote,2364188769,Great App,Thanks for keeping the app updated.,5,LGFerence,free,NA,NA,npm app-store-scraper
Evernote,2475393283,Annoying,Can’t open my important files.. it keeps showing blank page titled devices.. all my files r lost now,1,Ahmedsaadwari,free,NA,NA,npm app-store-scraper
Evernote,2497589290,Updated my Evernote App list all my files,Today I updated my Evernote app and went to file something and all my files were gone.  List incredibly important info and won’t use this app again.,1,suzcost,free,NA,NA,npm app-store-scraper
Evernote,2928743686,Latest update is a disaster,The app freezes and nothing can be accessed. I’ve restarted and reinstalled to no avail. Very frustrating,1,Kasia,free,NA,NA,npm app-store-scraper
Evernote,3065535012,They fixed it,New update runs fast,5,hvyrocker,free,NA,NA,npm app-store-scraper
Evernote,3263156012,Some problems and a feature request,"On a 10.5 ipad, often I can’t add anything to the end of a note. cursor just freezes.

Created Siri voice shortcuts, made on iPad, to specific notes can’t be be accessed using iPhone. There should be parity between devices for using voice.

Feature request:
Opening a note will automatically scroll you to your previous location in the note, so you can pick up where you left off. Would be fine as an optional toggle",3,capedape,free,NA,NA,npm app-store-scraper
Evernote,2678396438,Good but...,Live the improvements but wish the bullet feature was up to speed. Every indent starts with numbering. Should shift numbers - letters - Roman numerals some thing else anyway.,5,cpm50,free,NA,NA,npm app-store-scraper
Evernote,2436881528,Evernote unusable in iPad,"Recent updates have wrecked the iPad experience so much I can’t really use anymore. Running on a brand new iPad Pro with latest iOS. Upon opening, 95% of time app is frozen (appears to be loading but nothing ever happens). If I manage to get it to operate (luck?): Search doesn’t work. Recently opened doesn’t work (shows ancient notes instead). I’m a paying, premium user and more and more regretting investing so much into a software platform that is failing.",1,AC n BKLYN,free,NA,NA,npm app-store-scraper
Evernote,2348517079,Disappointing ‘update’,"I’ve used Evernote for a variety of lists over a year now because I used Apple products and my husband uses Android ones. This app seemed to bridge the gap between the two systems. 

No more. With this latest update, my husband can see the lists and I can’t. They don’t load for me at all, just come up blank. As if it can’t even load anymore. Very disappointed!!",1,Lady-k8,free,NA,NA,npm app-store-scraper
Evernote,2525833679,PDF encrypted files !!?,I don’t seem to be able to read what appeared to be an encrypted pdf file on my iPhone 8plus where as I can read that same note on my desk top Evernote web. I hope this problem can be solved soon.,3,Madragongirl,free,NA,NA,npm app-store-scraper
Evernote,2949574541,No undo feature?  Really?,It is 2018 - for a note-taking app to not have an undo feature is ridiculous.,1,Elektrycerze,free,NA,NA,npm app-store-scraper
Evernote,3178777237,Dissatisfied Premium User,"I’ve been a premium user for several years only to see this app love from pre-eminence to obscurity. 

It’s really frustrating because there has been no focus on improving the fantastic features that put this app on the map. Instead, the focus has been on enterprise and business integration. NO!

Improve on what got you here. I’m seriously considering moving to another app and not coming back. This is a painful realization given the time it will take to import into something else accurate. I put too much hope into this company staying in course. It has failed with no course correction in sight.",1,spiegeje,free,NA,NA,npm app-store-scraper
Evernote,3080737428,Love the new look,Evernote is better than ever and the updated elephant and new icon says it all. My whole life is in here! Love it!!!,5,JRB66,free,NA,NA,npm app-store-scraper
Evernote,3294746215,Slow SLOW SLOW,"It should not be this annoying to use and take notes with. Im using an iphone x biggest gig model and it STILL refreshes to the all notes folder every time i open it to add to a note I was previously writing in. And whats worse is it takes very long to get back into that note. 
Wondering if you guys still care? Not too sure.",1,snowman?,free,NA,NA,npm app-store-scraper
Evernote,3289747466,Super fast,I can find my notes so fast,5,Nickname for me to use23,free,NA,NA,npm app-store-scraper
Evernote,2820745452,Slow and crashes,Unfortunately Evernote has become slow to use and at times unresponsive with frequent crashes. For a note app that holds the volume of information I have in Evernote this is unworkable as I essentially don’t have mobile access to my information.,1,Bob1374,free,NA,NA,npm app-store-scraper
Evernote,3298404937,Device limit reached glitch?,"As a basic user I thought I was able to have up to two devices before I needed to upgrade. I have Evernote on my Mac and iPhone and yet when I open the app it tells me my device limit has been reached. The app lets me close this window, but it’s annoying to have to see this every time when I have not exceeded the device limit.",3,kpoulor,free,NA,NA,npm app-store-scraper
Evernote,3150021952,Best note app ever,Hands down the best note app. The ability to sync across devices seamlessly is indispensable. The great UI and features makes my life so much more streamlined. Thank you Evernote!,5,Rockythewocky1,free,NA,NA,npm app-store-scraper
Evernote,3082803094,White background hurts eyes,Please make the black background so that I can sit for longer duration. Thank you.,3,Abhjeet singh,free,NA,NA,npm app-store-scraper
Evernote,3260263500,Mobile version needs undo button,"The mobile version really needs an undo button 
Million of times, it happened that accidentally I selected part of text and then hit a word on keyboard, and it was all gone 
No Return on everything I typed 
So please add this feature",5,Farahzadi,free,NA,NA,npm app-store-scraper
Evernote,2720124388,Must-now,"Can now add tags directly from a note. No need for “i” to place a note away. Information’s fine but I want to focus on my own. Thank you, very much! Thank you, team. Enjoyafilm.",5,Joecwild,free,NA,NA,npm app-store-scraper
Evernote,3300655187,Limited,"Limited functionality, how could it be useful when i could only sketch one page per note! I want unlimited scrolling like a notebook",1,Baraa Modallal,free,NA,NA,npm app-store-scraper
Evernote,3281715960,So buggy,The bugs continue and are getting worse. It’s unbelievable how unreliable this app is. Run far and fast.,1,Dallin V.,free,NA,NA,npm app-store-scraper
Evernote,2212504768,Lose Data Much?,"Beware the automatic updates! Evernote has a tendency to wipe your data when updating unless you’re paying for their premium service. And don’t expect help - it’s almost as difficult to access that as it is to make a Genius Bar reservation. I get that everyone is pushing their in-app sales to make a profit, but when your job is to basically be a notepad, be a notepad, and when you release an update, don’t ef with their data. Is that too much to ask?!",1,DontGet2attached,free,NA,NA,npm app-store-scraper
Evernote,2588380242,Absolutely broken after last update,App does not even launch. Just a white screen.,1,BarbR7,free,NA,NA,npm app-store-scraper
Evernote,2712935102,Love Evernote - but sure been buggy lately,"I'm a longtime Evernote user on the business plan.  I have hundreds of notes and dozens of notebooks.  It is important for my personal and business life.  But the past 6 months has had so many bugs that don't get fixed for long stretches of time.  And customer service is becoming really poor and disregards customer questions - this can spell the end for you, Evernote, if this continues.  With this latest app update, it completely broke and I had to delete and download again.  Evernote, fix your glitches and be more responsive to customers.  We want you to work so that we can keep enjoying you.",4,JustBrowsing123,free,NA,NA,npm app-store-scraper
Evernote,2284979000,Needs some improvements,"I have 3 main gripes: 

1. The search is HORRIBLE.  They need to use the same relevance algorithm that is currently in the desktop version.  If I search for “green,” the notes with green in the title should be at the top, then the notes with green in the body.  Right now they’re just ordered alphabetically by title as long as “green” is anywhere in the body.  It’s seriously awful on mobile and I can’t believe this search algorithm was ever approved.

2. They took out the ability to scroll a letter while browsing your notebook, even though this was in a previous version of Evernote.  This is a huge problem if you have a lot of notes in the same notebook.  It means the only fast way to find a note is to use search, which is a lot of extra clicks, and also see #1.

3.  When using snippet view, scrolling is terrible through a large notebook.  You scroll to a note, find it, tap it, then all the snippets load and it randomly scrolls you to somewhere completely different without opening with the note you clicked.  Unbelievably bad.",2,Jorge jorgeson,free,NA,NA,npm app-store-scraper
Evernote,3004365722,In love,"I have been using Evernote for years, for everything from writing my life journal, to recording songs and writing lyrics. 

It is beautiful and simple.

The more that I study software the more inspiring this app becomes because it does so much yet keeps its intuitiveness.

Thank you for your work.",5,Bruce the Mormon,free,NA,NA,npm app-store-scraper
Evernote,3309734966,I can’t understand the in-app purchases,"So when I log into my Evernote free account, it asks me to upgrade, but it doesn’t tell me the options or cost. So I came to the App Store. Costs are everywhere from $3 to $45, and I have no idea what I might be buying. So I tried to email the developer and ask, but the few options would not allow me to do so. I would give it 5 stars if I could figure it out. I use it to hold song lyrics with chords.",2,Carolxxx,free,NA,NA,npm app-store-scraper
Evernote,3264812289,Can’t even change the font color,How is this supposed to be on of the best note softwares when you can’t even change the font color?! 🙄 why can’t something just be simple.,2,alwaystheannoyedone,free,NA,NA,npm app-store-scraper
Evernote,2565809021,Becoming borderline unusable,"It seems to be a common occurrence now to try and open Evernote to jot something down quickly only to be met with sluggish UI and frequent frustrating states of forever waiting because the UI will get randomly blocked waiting on a response from the server.
I can’t even imagine what hell it would be like to run this app on an older generation phone.",1,GCSWT,free,NA,NA,npm app-store-scraper
Evernote,3230384092,Lower part of the note is un clickable,"Please fix this issue and I will change the rating. On long notes once the top note text is already selected, scroll down to the bottom part of the note and you will notice none of the text is selectable. Paste/Copy menu is not showing up either. 

THIS HAPPENS ONLY WHEN CONTEXT IS ON FOR NOTES",1,MiMo81,free,NA,NA,npm app-store-scraper
Evernote,2674010574,Lost all my info,Tried to log in and all my info — from years past — is now gone.,1,Noudlehead,free,NA,NA,npm app-store-scraper
Evernote,3326269897,Disapointed,"I just updated my evernote app, and it doesnt seem to work.. crashes all the time.. and i have also tried to delete and reload.. still no result .. am i going to lose  all my notes ...??? Whats going on .. i had been using this app since 2014... it never gave me this kind of problem ..",1,des-sg,free,NA,NA,npm app-store-scraper
Evernote,2372750795,Can't edit notes since upgrade,"I haven't been able to update notes in my Evernote since I upgraded to the latest version. I tried everything from restarting my device to deleting and redownloading it.

I hope they fix this soon because otherwise Evernote has been great to me for many years.",1,@StateoftheA_R_T,free,NA,NA,npm app-store-scraper
Evernote,2974365285,Won't open since recent update,Evernote seems to go out of its way to make every update worse. The recent update has completely broken the app. Now it won't even open. I rely on Evernote to keep me well coordinated whether I'm on my desktop computer or using my iPad. Not being able to access Evernote on my iPad has really messed up my workflow. Not happy at all.,1,Sonia Quinones,free,NA,NA,npm app-store-scraper
Evernote,2386274198,Disappointed,"I use this app mostly because of scannable and the ability to search scanned docs. The Mac version is ok, but iPhone version is unintuitive. Formatting is a pain, such as adding bullet points. Indenting is awful. I wish I could find another app where usability was the top priority. I subscribe to the premium version and considering other options upon annual renew time. Every time I use this thing I dread it. Please put usability as your FIRST priority!",2,SellinIt,free,NA,NA,npm app-store-scraper
Evernote,3282683149,The latest update is terrible!,"I have been using Evernote for several years so I’m used to the occasional iOS app bugs, but this last version has to be the buggiest ever! The app will only sync in one direction, which pretty much defies the purpose.",1,VW Owner2golf,free,NA,NA,npm app-store-scraper
Evernote,2250866637,Customer support is lacking,Premium subscriber with many years of happy use.  After extended chat session I never could get the rep to acknowledge what the actual problem is.  I have set this app up on multiple devices syncing successfully via 3rd party compatible app and am quite familiar.  Can not get any straight answers.  Tried to forward email that proves device was added and screenshot of error message saying the account was not authenticated .... the email bounces back saying the ticket number included in previous message from support rep could not be found.  With no phone support... and automation that kicks back conflicting info I am beginning to wonder what is going on.  The message from this... if it works.. great app!  If you have a problem .. ???  Too bad...,2,ZzSass,free,NA,NA,npm app-store-scraper
Evernote,3248230881,New version=can’t paste text,"Overall good app. Recent version is frustrating though because I am unable to paste text to the bottom of my notes. 

The app thinks I’m clicking on a link on ‘Related Notes and Articles”.  When the keyboard appears, this disappears and in theory it shouldn’t be an issue. Well... even though it’s invisible, it’s still there and apparently I keep clicking on an invisible link. Keeps taking me out of my current note. Please fix. Productivity using the app is going down.",2,Mr E.Z.,free,NA,NA,npm app-store-scraper
Evernote,2212504768,Lose Data Much?,"Beware the automatic updates! Evernote has a tendency to wipe your data when updating unless you’re paying for their premium service. And don’t expect help - it’s almost as difficult to access that as it is to make a Genius Bar reservation. I get that everyone is pushing their in-app sales to make a profit, but when your job is to basically be a notepad, be a notepad, and when you release an update, don’t ef with their data. Is that too much to ask?!",1,DontGet2attached,free,NA,NA,npm app-store-scraper
Evernote,3224219063,One star until security issue is fixed,"Update: Took a while, but the security issue is now fixed. Thanks E. team. 

Love the app. Been using it for years now. But recently I have a huge security problem with the app. I have password protected my Evernote. However when I open the app on my iPhone X, I can see the last note I had been working on for a second before the password screen comes on - long enough for someone to take a snapshot if they wanted to. Please fix this issue immediately.",5,Amirali H,free,NA,NA,npm app-store-scraper
Evernote,2434279521,Keeps Freezing Upon Launch,"I would have rated this a 5-Star app for numerous reasons, but recently, whenever I go to start a note during a meeting, my app will freeze upon launching and will now allow me to select or move anything. When I go to re-launch the app, I have noticed that the same screen is still up like I never closed it out. I have also deleted and reinstalled the app many times without a change. - PLEASE FIX!!!!",3,Sh@i_2121,free,NA,NA,npm app-store-scraper
Evernote,3264812289,Can’t even change the font color,How is this supposed to be on of the best note softwares when you can’t even change the font color?! 🙄 why can’t something just be simple.,2,alwaystheannoyedone,free,NA,NA,npm app-store-scraper
Evernote,2998741233,Lost information,I've used EverNote since 2016. Signed back into account to retrieve a password for an account and poof all my notes from years ago is gone. Just gone. Very disappointed.,1,Yog1980,free,NA,NA,npm app-store-scraper
Evernote,3111977004,Cannot login to Evernote China while in US,Super annoying. Can’t get access to my notes. I’m switching to onenote.,1,FosterEee,free,NA,NA,npm app-store-scraper
Evernote,2281262561,Poor performance,I tried to update one of my notes by typing in new information on my table via iPhone and Evernote will not allow me to select the cell. I guess I expect better from an app that charges for their services.,2,Trescrwn,free,NA,NA,npm app-store-scraper
Evernote,3124494618,New logo...but still haven’t brought back Tags page,"You’ve got this fancy new logo, but haven’t done anything of note to the app itself. The functionality you took away several versions ago, the ability to see all of your tags, needs to come back. Tags is the entire reason to even use Evernote. It’s ridiculous that they aren’t here. And let’s not get started on the lack of inheritance on the tags.

Tags facilitate step one of your 5 step plan: “Organize your life”. For you to not realize this shows that you don’t know what you’re doing. Someone is going to make a NextCloud-esque version of this and people will move to that like they are moving from Dropbox. Evernote functionality, but open source and you provide your own server. Good luck!",1,CharlesEdwards_III,free,NA,NA,npm app-store-scraper
Evernote,2949539565,Love!,"I love this app so much. The only thing I really wish was different, is the fact you can’t organize the different notes/notebooks in the order you want. Like chapters for example. It would be so much easier. Atleast for me. Otherwise I love it.",4,Sexy starfish!,free,NA,NA,npm app-store-scraper
Evernote,2332175929,Great functionality but missing a few formatting options,Things like creating tables or strikethroughs are no longer possible in the new mobile version.,3,DonutsTasteGood,free,NA,NA,npm app-store-scraper
Evernote,2949539565,Love!,"I love this app so much. The only thing I really wish was different, is the fact you can’t organize the different notes/notebooks in the order you want. Like chapters for example. It would be so much easier. Atleast for me. Otherwise I love it.",4,Sexy starfish!,free,NA,NA,npm app-store-scraper
Evernote,2565646325,Convoluted to the point of being unusable,"This app is overly complicated and has a lot of room for improvement:
- pdf editing is not fast or intuitive, rendering it useless for meetings and lectures.
- on handwriting, why does the ink slowly appear? That doesn’t mimic natural writing whatsoever and makes for an annoying user experience
- why can’t you reorder your notebooks to your liking?? I shouldn't have to come up with some difficult-to-implement code system to achieve my preferred organization layout

Good things:
- scanner function is great

Overall, I kind of regret my premium membership (and I bought it at a student discount!). Hopefully we see some improvements.

I ended up going back to the simple, intuitive, and practical Notability app.",2,LynaPHTX,free,NA,NA,npm app-store-scraper
Evernote,2454622274,Where is the new TAB we are suppose to be testing?,Where is a new TAB we are suppose to be testing?,1,Dancamp,free,NA,NA,npm app-store-scraper
Evernote,2949539565,Love!,"I love this app so much. The only thing I really wish was different, is the fact you can’t organize the different notes/notebooks in the order you want. Like chapters for example. It would be so much easier. Atleast for me. Otherwise I love it.",4,Sexy starfish!,free,NA,NA,npm app-store-scraper
Evernote,2387045942,Love!,"So I absolutely love Evernote and recommend it to anyone I know! I pay for the most storage because as a musician I have a ton of vocals, beats,rhythms,freestyles ,etc recorded in there to pair with written lyrics as well. Love",5,Sarah Sic,free,NA,NA,npm app-store-scraper
Evernote,2497775528,bug report：mulitple level bulletpoint malfunctions,"Big fan of your product. Here is one thing that to be fixed for the mobile version: second level bullet point indentation doesn’t always appear. When it does, backspacing operations will jump the line to a new line. Very annoying bug please fix it!",4,肉排,free,NA,NA,npm app-store-scraper
Evernote,3306992758,Since IOS12 I can't move curser or Copy/Paste Most Notes on Random Pages??,"On certain notes After I place original curser in position I can't move it anywhere else on page without closing page and re-opening...It also won't let me copy/paste...IE Select/Select all...some notes I can...most I can't...tried duplicating notes...that didn't work...please HELP...very frustrating when I have to re-write notes repeatedly rather than being able to copy/paste

Curser gets stuck on a line and I cannot move it elsewhere on the page...PLEASE FIX",1,BennyBlanco18,free,NA,NA,npm app-store-scraper
Evernote,2660092706,Unusable since the last update,"I've been a satisfied user for a long time. But ever since I recently updated Evernote, it crashes upon launching. I can't access any of the content I've stored there for years--very frustrating! Please address this in a new update.",1,DecaturHeel,free,NA,NA,npm app-store-scraper
Evernote,2554049619,Not very reliable,"Things that may happen with this app:

-- take auto pictures into a note and have some of them show up on the camera roll and some of them *not show up*. 

-- impossible to retrieve information on a note that has specific formatting (this is a *known* issue!) 

-- problems with Gboard for iOS

-- notes automatically duplicating themselves without any apparent reason

-- (in previous versions this happened at least two times) record audio into a note only to see it disappear at the end of the recording

-- customer ""service"" that is overall slow and not useful in the face of actual problems",2,License Plate Three,free,NA,NA,npm app-store-scraper
Evernote,2868291437,Terrible,App made me need to upgrade to see my desktop files. Terrible product. Ran in circles trying to view my files stored.,1,Gentry2,free,NA,NA,npm app-store-scraper
Evernote,3068317799,Incessant crashes,"Despite consistently using the most updated version of Evernote, I’m entirely unable to use this app for more than 30 seconds without it crashing and most frequently deleting my most recent work. I’m unsure if anyone else is having the same experience, but this app is virtually worthless at this point.",1,Aubert L'Espérance,free,NA,NA,npm app-store-scraper
Evernote,2828749205,Auto Scrolling Glitch,The page scrolls automatically down as I'm typing the note. I have to stop midway and scroll back up just to confirm if it typed it correctly or autocorrect didn’t insert something different. It’s extremely frustrating and near the point of leaving Evernote. Please fix this Evernote!!,1,anne2287,free,NA,NA,npm app-store-scraper
Evernote,2802546619,What is going on????,"I’ve been a loyal premium subscriber for 3 maybe 4 years.   My whole note system is tied up into Evernote.  But in the past year, Note files have gone missing with no explanation. Most critically - my note containing all of my passwords!!!!!!  Now, I  am having all kinds of problems even editing notes.   The cursor regularly freezes in place, forcing me to exit out of Evernote and restart the app.  

What is going on???? You’re losing me EVERNOTE!!!!",2,Suoser,free,NA,NA,npm app-store-scraper
Evernote,2423454134,Lost over a year's worth of notes,In a matter of seconds I lost a year's worth of work that I can not get back because the sync between devices wiped out my daily journal.  Do not use the sync feature!!!,1,butlermj,free,NA,NA,npm app-store-scraper
Evernote,3078795365,No universal undo. If you make a mistake it’s a pain,"After simplifying formatting for a note, There was no way to undo the formatting.
A HUGE waste of time. 
Although there’s plenty of screen space to put a VISIBLE undo button in easy access on all screens, there is none, and this is a MAJOR oversight. Sometimes developers do this in order to have a cleaner look of the user interface, however most people prefer An app’s usability over a clean user interface. At the very least there should be the option to customize the menu bar to add a universal undo to all screens just like you can do on most computer programs on Macintosh.",2,NeedHim.org,free,NA,NA,npm app-store-scraper
Evernote,2360287592,*USED* to be a great app...,"I’ve been a user for 5+ years, and I loved this app.  I used it for everything from shopping lists to subscription information to the chores my kids are supposed to do. And it *was* a really awesome app. 

...and then, they added paid subscriptions; and those of us who opted not to pay for features we don’t value were effectively abandoned. Half my notes won’t load anymore, and the only “customer service” option you have is the user forum.  Literally every single instruction on their help pages tell you to create a support ticket; but the chat feature is conveniently never available, and the email feature is only available to paid accounts.  

Extremely disappointed in the “screw you” attitude that Evernote seems to have adopted.",1,Lola1229,free,NA,NA,npm app-store-scraper
Evernote,3316311260,Mad!!!,I am so mad that I can’t undo something in the app!!!!!!,3,RBonilla21,free,NA,NA,npm app-store-scraper
Evernote,2168553365,iPhone X switch gestures make evernote stuck for 5-10s,"How to reproduce:
1. Open a document, type something
2. Use switch gesture to change to another app, e.g. Browser
3. Use switch gesture to go back to evernote and it will be stuck for 5-10s

Please fix it :( the experience of evernote + iPhone X switch gestures was amazing before this bug came out

Thanks!",1,Lin hong en,free,NA,NA,npm app-store-scraper
Evernote,2973226014,You have to pay to undo,You have to friken PAY to undo.,1,Pammala,free,NA,NA,npm app-store-scraper
Evernote,3117209683,"Great App overall, problems with recent update","I use this app for everything and use it multiple times a day. It’s been a great resource for me and my business. 

My only caveat is two-fold. 

First, in the most recent update, paragraph breaks disappear randomly after having written a note, jumping to another app and then coming back to that note. 

Second, there are a few differences between the iOS version and macOS version that can make it a little frustrating from time to time. 

But overall this is a great app and I couldn’t do what I do without it.",4,PhilmoreCreative,free,NA,NA,npm app-store-scraper
Evernote,2334018098,"Features break, Sync crawls, App crashes","That’s basically it. 

2 steps forward, 4 steps back.",1,"Run Forest, Run!",free,NA,NA,npm app-store-scraper
Evernote,3298404937,Device limit reached glitch?,"As a basic user I thought I was able to have up to two devices before I needed to upgrade. I have Evernote on my Mac and iPhone and yet when I open the app it tells me my device limit has been reached. The app lets me close this window, but it’s annoying to have to see this every time when I have not exceeded the device limit.",3,kpoulor,free,NA,NA,npm app-store-scraper
Evernote,2441138461,Mixed feelings. No support,"It's been several weeks since updating Evernote on my iPhone. Several key files are unavailable. I have contacted support twice through the app support function without any effect. Was difficult to find a means of contacting support. I had to upgrade to the subscription version to gain access.  I have used this app for years on iPad, iMac, and iPhone. Worked well on all up to this point. I am going to search for an alternative.",3,B+6,free,NA,NA,npm app-store-scraper
Evernote,3308246725,It Was The Best,"My husband and I have heavily used Evernote for over 7 years. However, over the past few months the app keeps getting more and more glitches. The most frustrating one is that you cannot properly past into a note unless it is brand new. I regularly copy large chucks of text into notes and paste many times into the same note. I can’t use it at all for this right now without restarting my entire phone after every copy and paste. I tried reaching out online a few weeks ago and have heard nothing. I will have to find something else if this cannot get solved soon. I wish it would. Before this, I LOVED Evernote.",2,Travis Sinks,free,NA,NA,npm app-store-scraper
Evernote,3249657107,A Poet/Songwriter’s Dream,"I can record concepts, write, take pictures, hand write notes and even more.

The greatest part about this is... I can access on it on multiple devices!!! My iPad, iPhone, Mac, work PC, my mothers phone! Lol it’s great seriously.",5,WenGrace,free,NA,NA,npm app-store-scraper
Evernote,3326269897,Disapointed,"I just updated my evernote app, and it doesnt seem to work.. crashes all the time.. and i have also tried to delete and reload.. still no result .. am i going to lose  all my notes ...??? Whats going on .. i had been using this app since 2014... it never gave me this kind of problem ..",1,des-sg,free,NA,NA,npm app-store-scraper
Evernote,3306992758,Since IOS12 I can't move curser or Copy/Paste Most Notes on Random Pages??,"On certain notes After I place original curser in position I can't move it anywhere else on page without closing page and re-opening...It also won't let me copy/paste...IE Select/Select all...some notes I can...most I can't...tried duplicating notes...that didn't work...please HELP...very frustrating when I have to re-write notes repeatedly rather than being able to copy/paste

Curser gets stuck on a line and I cannot move it elsewhere on the page...PLEASE FIX",1,BennyBlanco18,free,NA,NA,npm app-store-scraper
Evernote,2966923590,For some reason you can’t see text highlighting on Evernote,"Text highlighted on desktop doesn’t highlight on mobile. Quite annoying.
Great app I just made this review to complain",3,TJCML,free,NA,NA,npm app-store-scraper
Evernote,2332175929,Great functionality but missing a few formatting options,Things like creating tables or strikethroughs are no longer possible in the new mobile version.,3,DonutsTasteGood,free,NA,NA,npm app-store-scraper
Evernote,2674010574,Lost all my info,Tried to log in and all my info — from years past — is now gone.,1,Noudlehead,free,NA,NA,npm app-store-scraper
Evernote,3065535012,They fixed it,New update runs fast,5,hvyrocker,free,NA,NA,npm app-store-scraper
Evernote,3262608703,Recent update has bugs,"Recent update is buggy. When reading a note, EN hangs and needs to be rebooted. Please fix.",1,Andybenbow,free,NA,NA,npm app-store-scraper
Evernote,2398805507,Since Apple update,"Evernote has frozen and cannot open ever since the latest Apple update and tons of people have complained and it’s been months and nothing has happened, all my notes are prisoner. Until the creators get this fixed they get a one from me,",1,zbamj,free,NA,NA,npm app-store-scraper
Evernote,2913101822,Solid app,7/15/2018: I like the app but one thing I have been waiting for for a little while now is the autocapitalization after a line break. Seems to be broken. I’ll give another star to see it fixed. Here’s hoping🤞🏼,4,Cornelius111,free,NA,NA,npm app-store-scraper
Evernote,2801291488,Please consider,"In the all notes section the date comes before the title which is annoying when scrolling for something specific. Also there is no way to tell from this screen which notes are in what notebook. Please include on the note snapshot. Also the sorter button for placing notes is at the top of the new note not at the bottom. If it was at the bottom I could place it when I was finished with the note and I wouldn’t have to scroll at the way to the beginning. Doing this causes the note to reopen, for example a list, at the top of the list by the title, instead of picking up at the bottom where I most likely left off. 

Does the job but not intuitively user friendly.",3,Kahpriis,free,NA,NA,npm app-store-scraper
Evernote,2577327051,"Love Evernote, but...",I’ve used free Evernote for many years and have loved it. I use it for personal use only. But since the last update it’s making me crazy. It no longer keeps open my current note after I leave Evernote and go back in. I have to search for that particular note again and reopen. Huge pain.,3,GrammyHaus,free,NA,NA,npm app-store-scraper
Evernote,3079734944,Washed Out & Weak...,"Well...I’ve been a faithful Evernote user for many years now - Premium at that - and I love pretty much everything about it.  I do have to say, though, that the design of the new logo/app icon is HORRENDOUS!!  White app icon background?  Really??  C’mon Evernote!  If MLB can allow us to change our app icon, you can too.  PLEASE GIVE US THE OPTION OF APP ICONS...white looks weak and washed out.  I don’t care about the “design” of the elephant, keep it...just give us the option to go back to the GREEN BACKGROUND for the APP ICON.

I’m dropping to a two-star rating because of this!  Everything else works as advertised.  Call me petty, but the new app icon is washed out and weak.",2,McKeebler,free,NA,NA,npm app-store-scraper
Evernote,2869385903,Not really user friendly,"Downloaded this again and started playing with it.  I like a lot of the features, but you can’t really use all of it on the iPad.  I can’t delete notes nor combine them.  It looks real easy on the computer, but I can’t even login as it will only let me use the app.

This has great potential, but remember, on the iPad, I can’t click my mouse.

Please fix this and I will gladly give the 5 stars that it deserves.",3,Dr.Trim,free,NA,NA,npm app-store-scraper
Evernote,2458535231,Offline notebook has worst experience,On IOS the offline note book seems never finishing downloading. Sometimes even a 10 note notebook is stuck there. I have to go inside and view all notes to “manually download” them. Are we supposed to do that for a 5000 note notebook? And the download is so slow...,1,FranklinZhan,free,NA,NA,npm app-store-scraper
